[14, 9, 1, 1, 1, 1]
[42, 32, 1, 3, 9, 0]
[44, 36, 2, 2, 6, 0]
[33, 26, 1, 3, 9, 0]
[29, 21, 2, 2, 6, 0]
[37, 28, 2, 3, 9, 0]
[44, 37, 0, 3, 9, 0]
[28, 20, 1, 3, 9, 0]
[26, 18, 0, 1, 6, 0]
[23, 18, 1, 1, 6, 0]
[47, 38, 1, 3, 9, 0]
[18, 13, 1, 1, 1, 1]
[30, 24, 0, 3, 9, 0]
[32, 22, 0, 3, 9, 0]
[25, 19, 2, 1, 6, 0]
[39, 33, 0, 3, 9, 0]
[43, 34, 2, 3, 9, 0]
[44, 36, 1, 3, 9, 0]
[27, 20, 1, 3, 9, 0]
[27, 20, 0, 1, 6, 0]
[40, 26, 0, 3, 9, 0]
[36, 30, 0, 3, 9, 0]
[41, 34, 1, 3, 9, 0]
[30, 25, 1, 1, 6, 0]
[55, 40, 8, 3, 9, 0]
[33, 27, 0, 3, 9, 0]
[38, 28, 4, 3, 9, 0]
[43, 39, 0, 1, 6, 0]
[40, 33, 0, 2, 6, 0]
[21, 17, 0, 1, 11, 0]
[40, 34, 0, 2, 6, 0]
[25, 20, 0, 1, 6, 0]
[36, 30, 0, 3, 9, 0]
[27, 21, 1, 1, 1, 1]
[30, 25, 0, 1, 6, 0]
[32, 25, 1, 3, 9, 0]
[34, 26, 2, 3, 9, 0]
[40, 31, 2, 3, 9, 0]
[43, 38, 0, 1, 6, 0]
[27, 19, 2, 3, 9, 0]
[33, 26, 0, 3, 8, 0]
[18, 13, 1, 1, 4, 0]
[33, 28, 0, 2, 8, 0]
[20, 16, 0, 1, 6, 0]
[26, 21, 0, 1, 6, 0]
[21, 16, 0, 1, 6, 0]
[37, 28, 2, 3, 9, 0]
[34, 28, 0, 3, 9, 0]
[29, 24, 0, 1, 6, 0]
[22, 17, 0, 1, 4, 0]
[29, 22, 2, 2, 8, 0]
[26, 21, 0, 1, 6, 0]
[24, 15, 5, 1, 6, 0]
[41, 34, 0, 2, 7, 0]
[36, 30, 0, 1, 6, 0]
[47, 41, 0, 2, 6, 0]
[29, 23, 0, 2, 6, 0]
[39, 30, 4, 1, 6, 0]
[49, 42, 1, 2, 6, 0]
[33, 26, 1, 3, 9, 0]
[48, 39, 2, 3, 9, 0]
[39, 26, 0, 3, 9, 0]
[34, 27, 1, 3, 9, 0]
[36, 30, 0, 3, 9, 0]
[54, 46, 1, 3, 9, 0]
[34, 28, 0, 3, 9, 0]
[31, 25, 0, 3, 9, 0]
[27, 21, 0, 3, 9, 0]
[30, 20, 4, 3, 9, 0]
[49, 42, 0, 3, 9, 0]
[21, 16, 0, 1, 6, 0]
[41, 32, 3, 2, 6, 0]
[37, 31, 0, 1, 6, 0]
[46, 39, 1, 3, 9, 0]
[34, 26, 0, 1, 6, 0]
[53, 44, 2, 3, 9, 0]
[36, 29, 1, 3, 9, 0]
[43, 33, 2, 3, 9, 0]
[37, 31, 0, 3, 9, 0]
[33, 26, 0, 2, 6, 0]
[41, 35, 0, 3, 9, 0]
[40, 29, 4, 2, 6, 0]
[32, 26, 0, 3, 9, 0]
[38, 28, 0, 3, 9, 0]
[25, 20, 1, 1, 5, 1]
[23, 19, 0, 1, 6, 0]
[27, 17, 1, 3, 9, 0]
[40, 33, 1, 3, 9, 0]
[31, 21, 0, 3, 9, 0]
[23, 17, 2, 1, 6, 0]
[33, 27, 0, 3, 9, 0]
[35, 27, 2, 3, 9, 0]
[43, 36, 0, 3, 9, 0]
[37, 27, 3, 3, 9, 0]
[37, 31, 0, 3, 9, 0]
[33, 27, 0, 2, 6, 0]
[51, 43, 1, 3, 9, 0]
[23, 18, 1, 1, 1, 1]
[23, 17, 0, 2, 6, 0]
[27, 17, 1, 3, 9, 0]
[33, 25, 0, 3, 9, 0]
[26, 20, 1, 1, 12, 0]
[28, 17, 2, 3, 9, 0]
[42, 31, 4, 3, 9, 0]
[35, 28, 1, 3, 9, 0]
[29, 23, 0, 3, 9, 0]
[34, 25, 1, 2, 6, 0]
[34, 28, 0, 3, 9, 0]
[37, 30, 1, 3, 9, 0]
[40, 34, 0, 3, 9, 0]
[42, 30, 1, 2, 6, 0]
[42, 36, 0, 3, 9, 0]
[23, 18, 0, 1, 6, 0]
[30, 22, 3, 1, 5, 1]
[39, 28, 5, 3, 9, 0]
[35, 29, 0, 3, 9, 0]
[48, 39, 1, 3, 9, 0]
[33, 27, 2, 1, 4, 2]
[24, 19, 0, 1, 6, 0]
[34, 29, 0, 1, 6, 0]
[37, 31, 0, 3, 9, 0]
[30, 22, 2, 2, 6, 0]
[22, 15, 2, 1, 6, 0]
[18, 13, 1, 1, 1, 1]
[34, 27, 1, 3, 9, 0]
[45, 36, 2, 3, 9, 0]
[36, 30, 0, 1, 6, 0]
[25, 21, 0, 1, 6, 0]
[27, 20, 1, 3, 9, 0]
[29, 22, 1, 3, 9, 0]
[18, 12, 2, 1, 6, 0]
[43, 32, 4, 3, 9, 0]
[20, 14, 1, 1, 7, 0]
[21, 17, 0, 1, 11, 0]
[32, 25, 1, 3, 9, 0]
[41, 32, 1, 3, 9, 0]
[34, 27, 1, 3, 9, 0]
[35, 29, 0, 3, 9, 0]
[42, 35, 0, 3, 9, 0]
[36, 26, 4, 3, 9, 0]
[41, 35, 0, 3, 9, 0]
[40, 34, 0, 3, 9, 0]
[20, 14, 2, 1, 6, 0]
[41, 34, 1, 3, 9, 0]
[46, 38, 1, 3, 9, 0]
[37, 30, 1, 3, 9, 0]
[34, 28, 0, 3, 9, 0]
[41, 33, 1, 3, 9, 0]
[29, 23, 0, 1, 6, 0]
[34, 28, 0, 3, 9, 0]
[22, 18, 0, 1, 11, 0]
[37, 31, 1, 2, 6, 0]
[32, 26, 0, 3, 9, 0]
[45, 38, 0, 3, 9, 0]
[44, 37, 0, 3, 9, 0]
[27, 22, 1, 1, 6, 0]
[30, 24, 0, 3, 9, 0]
[33, 28, 0, 2, 8, 0]
[29, 22, 1, 3, 9, 0]
[38, 31, 0, 1, 6, 0]
[43, 38, 0, 1, 6, 0]
[22, 18, 0, 1, 6, 0]
[40, 34, 0, 3, 9, 0]
[39, 32, 2, 2, 6, 0]
[27, 21, 0, 1, 6, 0]
[19, 14, 0, 1, 8, 0]
[39, 33, 0, 2, 9, 0]
[37, 29, 0, 1, 6, 0]
[24, 20, 0, 1, 6, 0]
[33, 26, 1, 3, 9, 0]
[36, 30, 0, 3, 9, 0]
[50, 40, 0, 3, 9, 0]
[35, 29, 0, 3, 9, 0]
[32, 25, 1, 3, 9, 0]
[41, 35, 0, 3, 9, 0]
[39, 32, 1, 3, 9, 0]
[47, 38, 1, 3, 9, 0]
[37, 29, 2, 3, 9, 0]
[37, 29, 1, 3, 9, 0]
[22, 18, 0, 1, 6, 0]
[37, 31, 0, 3, 9, 0]
[36, 30, 0, 3, 9, 0]
[48, 40, 1, 3, 9, 0]
[24, 18, 2, 1, 6, 0]
[34, 28, 0, 3, 9, 0]
[35, 26, 1, 3, 9, 0]
[42, 35, 0, 3, 9, 0]
[43, 35, 1, 3, 9, 0]
[41, 30, 0, 3, 9, 0]
[29, 22, 1, 3, 9, 0]
[29, 21, 2, 3, 9, 0]
[23, 17, 2, 1, 6, 0]
[44, 35, 2, 3, 9, 0]
[29, 21, 1, 3, 9, 0]
[38, 25, 0, 3, 9, 0]
[25, 21, 0, 1, 6, 0]
[38, 28, 0, 3, 9, 0]
[31, 24, 1, 3, 9, 0]
[46, 35, 0, 3, 9, 0]
[38, 28, 0, 3, 9, 0]
[37, 27, 0, 3, 9, 0]
[45, 36, 0, 3, 9, 0]
[42, 26, 4, 3, 9, 0]
[44, 38, 0, 3, 9, 0]
[33, 26, 1, 3, 9, 0]
[35, 25, 0, 3, 9, 0]
[37, 30, 0, 2, 6, 0]
[48, 40, 1, 3, 9, 0]
[33, 22, 2, 3, 9, 0]
[37, 30, 0, 3, 9, 0]
[48, 39, 1, 3, 9, 0]
[42, 24, 2, 3, 9, 0]
[34, 24, 0, 3, 9, 0]
[44, 36, 1, 3, 9, 0]
[40, 31, 1, 3, 9, 0]
[39, 31, 1, 3, 9, 0]
[39, 31, 2, 3, 9, 0]
[38, 31, 1, 3, 9, 0]
[37, 31, 0, 2, 6, 0]
[36, 29, 1, 3, 9, 0]
[35, 28, 1, 3, 9, 0]
[46, 39, 0, 3, 9, 0]
[35, 28, 1, 3, 9, 0]
[41, 31, 0, 3, 9, 0]
[36, 28, 0, 3, 9, 0]
[36, 30, 0, 3, 9, 0]
[20, 14, 2, 1, 6, 0]
[43, 32, 4, 3, 9, 0]
[22, 18, 0, 1, 5, 0]
[35, 27, 2, 3, 9, 0]
[49, 41, 0, 3, 9, 0]
[36, 28, 2, 3, 9, 0]
[40, 31, 1, 2, 12, 0]
[21, 17, 0, 1, 11, 0]
[25, 20, 0, 2, 8, 0]
[29, 20, 5, 1, 4, 0]
[38, 32, 0, 3, 9, 0]
[38, 31, 1, 3, 9, 0]
[35, 20, 1, 3, 9, 0]
[31, 25, 0, 3, 9, 0]
[39, 30, 4, 2, 6, 0]
[50, 30, 7, 2, 6, 0]
[29, 23, 0, 3, 9, 0]
[38, 29, 3, 3, 9, 0]
[36, 31, 0, 2, 6, 0]
[37, 24, 0, 3, 9, 0]
[42, 33, 1, 3, 9, 0]
[37, 31, 1, 1, 6, 0]
[27, 19, 1, 3, 9, 0]
[50, 38, 5, 3, 9, 0]
[24, 20, 0, 1, 11, 0]
[60, 52, 0, 3, 9, 0]
[36, 28, 1, 1, 6, 0]
[33, 29, 0, 1, 12, 0]
[39, 30, 1, 3, 9, 0]
[35, 28, 1, 3, 9, 0]
[29, 20, 3, 3, 9, 0]
[47, 39, 1, 3, 9, 0]
[42, 29, 4, 2, 6, 0]
[37, 27, 2, 3, 9, 0]
[42, 36, 0, 3, 9, 0]
[34, 29, 0, 1, 6, 0]
[39, 30, 2, 3, 9, 0]
[34, 28, 0, 3, 9, 0]
[34, 29, 0, 1, 6, 0]
[29, 25, 0, 1, 6, 0]
[46, 38, 1, 3, 9, 0]
[26, 18, 3, 1, 11, 0]
[32, 27, 0, 1, 6, 0]
[19, 13, 2, 1, 1, 2]
[33, 26, 2, 2, 8, 0]
[34, 24, 4, 1, 6, 0]
[26, 19, 3, 1, 6, 0]
[36, 28, 2, 3, 9, 0]
[45, 37, 1, 3, 9, 0]
[32, 25, 1, 3, 9, 0]
[39, 33, 0, 3, 9, 0]
[32, 22, 4, 3, 9, 0]
[32, 18, 1, 3, 9, 0]
[39, 29, 2, 2, 6, 0]
[34, 28, 0, 3, 9, 0]
[23, 18, 1, 1, 1, 1]
[49, 42, 0, 3, 9, 0]
[39, 32, 1, 3, 9, 0]
[47, 36, 1, 3, 9, 0]
[30, 23, 1, 3, 9, 0]
[47, 37, 3, 3, 9, 0]
[46, 38, 1, 3, 9, 0]
[34, 29, 0, 2, 20, 0]
[50, 40, 2, 3, 9, 0]
[44, 36, 1, 3, 9, 0]
[41, 34, 0, 3, 9, 0]
[34, 28, 0, 3, 9, 0]
[38, 31, 0, 2, 8, 0]
[35, 26, 2, 4, 9, 0]
[21, 16, 0, 1, 6, 0]
[29, 22, 1, 3, 9, 0]
[43, 37, 0, 3, 9, 0]
[34, 26, 3, 2, 6, 0]
[52, 40, 1, 3, 9, 0]
[38, 31, 1, 3, 9, 0]
[28, 23, 0, 1, 6, 0]
[38, 33, 0, 2, 16, 0]
[38, 32, 0, 2, 10, 0]
[46, 37, 0, 2, 14, 0]
[24, 20, 0, 1, 6, 0]
[40, 34, 0, 3, 9, 0]
[23, 18, 1, 1, 6, 0]
[40, 29, 4, 3, 8, 3]
[43, 36, 0, 3, 9, 0]
[40, 33, 1, 3, 9, 0]
[42, 36, 0, 3, 9, 0]
[50, 42, 1, 3, 9, 0]
[38, 32, 0, 3, 9, 0]
[34, 26, 2, 3, 9, 0]
[32, 26, 0, 1, 9, 0]
[21, 17, 0, 1, 6, 0]
[41, 34, 1, 3, 9, 0]
[35, 25, 1, 3, 9, 0]
[48, 41, 0, 3, 9, 0]
[43, 34, 0, 3, 9, 0]
[36, 29, 1, 3, 9, 0]
[64, 43, 0, 4, 33, 0]
[25, 20, 0, 2, 9, 0]
[19, 15, 0, 1, 9, 0]
[58, 47, 1, 2, 14, 0]
[59, 47, 2, 2, 14, 0]
[58, 47, 1, 2, 14, 0]
[58, 47, 1, 2, 14, 0]
[51, 44, 0, 2, 11, 0]
[45, 37, 0, 2, 6, 0]
[58, 47, 1, 2, 14, 0]
[58, 47, 1, 2, 14, 0]
[58, 47, 1, 2, 14, 0]
[58, 47, 1, 2, 14, 0]
[58, 47, 1, 2, 14, 0]
[37, 32, 0, 2, 18, 0]
[49, 39, 0, 3, 11, 0]
[38, 31, 0, 3, 11, 0]
[40, 31, 1, 3, 11, 0]
[42, 35, 0, 3, 11, 0]
[41, 34, 0, 2, 12, 0]
[34, 28, 0, 3, 11, 0]
[29, 23, 0, 2, 6, 0]
[37, 30, 2, 2, 16, 2]
[25, 20, 0, 2, 6, 0]
[47, 40, 0, 2, 11, 0]
[48, 40, 1, 2, 11, 0]
[59, 51, 0, 2, 11, 0]
[50, 42, 0, 3, 7, 0]
